,x,y,z
169.53907815631263,-90.38371375817373,253.24958795864202,122.48163443395704
169.93987975951904,-90.38094004534851,253.24983277378473,122.48144483073165
170.34068136272546,-90.37632169824238,253.25041157889063,122.48134529635279
170.74148296593188,-90.370187231988,253.2512641319387,122.48132051240572
171.14228456913827,-90.36293377639909,253.25231899633573,122.48135306928148
171.5430861723447,-90.3548327437671,253.25352879926507,122.48143134846374
171.9438877755511,-90.34594252284873,253.25488564211733,122.48155287409016
172.34468937875752,-90.33617764529055,253.2564074841826,122.48172103596664
172.74549098196394,-90.32538126561657,253.25812398726498,122.48194170256632
173.14629258517036,-90.31334893227601,253.26007189373786,122.48222209223161
173.54709418837675,-90.29983495099536,253.26229383111527,122.48257045892129
173.94789579158316,-90.28461671929664,253.2648273538388,122.48299370646839
174.34869739478958,-90.26764252436647,253.26767993112915,122.48349202090606
174.749498997996,-90.24914485173854,253.2708098553956,122.4840547785305
175.15030060120242,-90.22950410037397,253.27414990824005,122.48466565680864
175.55110220440883,-90.20902361550462,253.27764621390253,122.485311016721
175.95190380761522,-90.18781890308897,253.28127732111903,122.48598420213531
176.35270541082164,-90.16586466726548,253.2850459558312,122.48668419909303
176.75350701402806,-90.14305587722937,253.2889684212363,122.48741351301186
177.15430861723448,-90.11928916360084,253.2930609277254,122.48817367786478
177.5551102204409,-90.09455117416185,253.29732486585974,122.4889600122256
177.9559118236473,-90.06898255322022,253.30173565997885,122.48976116007863
178.3567134268537,-90.04290928953795,253.3062364032119,122.49056511645679
178.75751503006012,-90.01684143624497,253.3107373017871,122.49136460220083
179.15831663326654,-89.99129488561154,253.3151469976012,122.49215630283959
179.55911823647295,-89.9665553532113,253.31941431266483,122.49293805653078
179.95991983967937,-89.94260435417965,253.32354145513082,122.4937081337658
180.3607214428858,-89.91925846831056,253.32755965237976,122.4944672622582
180.76152304609218,-89.89630109454426,253.33150607216396,122.49522037948157
181.1623246492986,-89.87350241438949,253.33542024963842,122.49597581081221
181.56312625250501,-89.85060282105817,253.33934689006128,122.49674358358169
181.96392785571143,-89.82733788908268,253.34333145596554,122.49753310063984
182.36472945891785,-89.8035169714495,253.3474064385268,122.49834996555502
182.76553106212427,-89.77907703714855,253.35158192053453,122.49919401876778
183.16633266533066,-89.75398556374722,253.35586231631038,122.50006415813286
183.56713426853707,-89.72810063112637,253.36027054455923,122.50096505202553
183.9679358717435,-89.70126671763998,253.36483180593547,122.50190200358796
184.3687374749499,-89.67370611207019,253.36950669970742,122.50286095055657
184.76953907815633,-89.64628838720216,253.374145348597,122.50379539118198
185.17034068136272,-89.62007177951789,253.37856686242324,122.50465398498324
185.57114228456913,-89.59562792736439,253.38267606787272,122.50542014291356
185.97194388777555,-89.5728529033566,253.38649521027278,122.50611918825066
186.37274549098197,-89.55136909814385,253.39009233121823,122.50678605752378
186.7735470941884,-89.53089043156085,253.39351655374935,122.50743721209165
187.1743486973948,-89.51124263525978,253.39679619855073,122.50807457791262
187.5751503006012,-89.49227905765197,253.39995588074314,122.50869904273796
187.9759519038076,-89.47382732981794,253.4030262987726,122.50931685990604
188.37675350701403,-89.45567205368774,253.40604546147682,122.5099377088752
188.77755511022045,-89.43756599646007,253.40905534461308,122.51057162308065
189.17835671342687,-89.41936951743229,253.41207873534754,122.5112226626608
189.57915831663328,-89.40122170153292,253.41509125638188,122.51188190301397
189.97995991983967,-89.38347783608587,253.41803250840866,122.5125308845181
190.3807615230461,-89.36637608432515,253.42086255729942,122.51315719364605
190.7815631262525,-89.34979314163476,253.42360327263455,122.51376579558338
191.18236472945893,-89.3334858567196,253.42629711020297,122.51436735267292
191.58316633266534,-89.31746302451296,253.42894378238648,122.51496038429877
191.98396793587176,-89.30205044505142,253.4314890496187,122.51552814065396
192.38476953907815,-89.28761133733722,253.4338720732333,122.51605200896972
192.78557114228457,-89.27430935870605,253.43606555955188,122.51652285727329
193.18637274549098,-89.26214363914298,253.43806982914478,122.51693924733995
193.5871743486974,-89.25105740295825,253.43989442146196,122.51730210561193
193.98797595190382,-89.24099183002076,253.44154901786845,122.51761236845921
194.38877755511024,-89.2318805066461,253.44304447550485,122.51787186066537
194.78957915831663,-89.22364353786226,253.4443939008362,122.51808375915661
195.19038076152304,-89.21619362461942,253.44561161259955,122.51825049472717
195.59118236472946,-89.20944540285906,253.44671153337094,122.51837113913238
195.99198396793588,-89.20332548672891,253.44770557552684,122.51844387667822
196.3927855711423,-89.1977833624466,253.44860200536482,122.5184739300191
196.79358717434872,-89.19279891155124,253.44940437727234,122.5184784911027
197.1943887775551,-89.18837479892373,253.45011299722623,122.51847762112207
197.59519038076152,-89.18452499682293,253.45072701598374,122.51848183499101
197.99599198396794,-89.18126358353263,253.45124597347035,122.51848977250125
198.39679358717436,-89.17859371108476,253.45167078836164,122.51849633925936
198.79759519038078,-89.17650009764702,253.45200436449073,122.51849958353449
199.1983967935872,-89.1749562817093,253.4522506882206,122.51850051412008
199.59919839679358,-89.17393561478819,253.45241354278136,122.51850112122027
200.0,-89.17342225226554,253.4524952205756,122.51850240714879
