timestamp,x,y,z,roll,pitch,yaw,gripper
10055.22222,96.76247,261.8614,257.58026,-168.3372112,-85.11470096,37.73595948,0
10058,96.52207,261.82788,257.5091,-168.1778802,-85.08168159,37.62747319,0
10060.77778,96.28179,261.7944,257.43793,-168.0402961,-85.06147956,37.58028911,0
10063.55556,96.041626,261.76096,257.36676,-167.902712,-85.04127752,37.53310504,0
10066.33333,95.801575,261.72754,257.29562,-167.765128,-85.02107548,37.48592096,0
10069.11111,95.56164,261.69412,257.2245,-167.6275439,-85.00087344,37.43873689,0
10071.88889,95.321815,261.66074,257.15335,-167.4899598,-84.98067141,37.39155281,0
10074.66667,95.08211,261.62738,257.0822,-167.4330231,-84.96426461,37.41051711,0
10077.44444,94.842514,261.59402,257.0111,-167.3962483,-84.94880663,37.4460185,0
10080.22222,94.603035,261.5607,256.94,-167.3594735,-84.93334864,37.48151989,0
10083,94.36368,261.5274,256.8689,-167.3226987,-84.91789065,37.51702128,0
10085.77778,94.124435,261.49414,256.79782,-167.2859238,-84.90243267,37.55252267,0
10088.55556,93.885315,261.46088,256.72675,-167.252178,-84.88722334,37.59244478,0
10091.33333,93.64631,261.42764,256.65567,-167.2911286,-84.87798186,37.73846422,0
10094.11111,93.407425,261.39444,256.5846,-167.3300791,-84.86874038,37.88448367,0
10096.88889,93.168655,261.36127,256.51355,-167.3690297,-84.8594989,38.03050311,0
10099.66667,92.93001,261.3281,256.4425,-167.4079802,-84.85025741,38.17652256,0
10102.44444,92.69148,261.29495,256.37146,-167.4469308,-84.84101593,38.322542,0
10105.22222,92.45308,261.26184,256.30045,-167.4487618,-84.84268644,38.41407011,0
10108,92.2148,261.22873,256.22943,-167.429713,-84.85049495,38.47494685,0
10110.77778,91.97664,261.19565,256.15845,-167.4106642,-84.85830346,38.53582358,0
10113.55556,91.7386,261.1626,256.08746,-167.3916154,-84.86611197,38.59670032,0
10116.33333,91.50069,261.12958,256.01648,-167.3725666,-84.87392047,38.65757706,0
10119.11111,91.26289,261.09656,255.94551,-167.3535179,-84.88172898,38.71845379,0
10121.88889,91.02522,261.06357,255.87456,-167.3259888,-84.88802106,38.79015199,0
10124.66667,90.787674,261.0306,255.80362,-167.2973033,-84.89410635,38.86332585,0
10127.44444,90.550255,260.99768,255.7327,-167.2686179,-84.90019165,38.93649971,0
10130.22222,90.31296,260.96475,255.66179,-167.2399324,-84.90627694,39.00967356,0
10133,90.07579,260.93185,255.5909,-167.211247,-84.91236224,39.08284742,0
10135.77778,89.838745,260.899,255.52,-167.1825615,-84.91844753,39.15602127,0
10138.55556,89.60183,260.86615,255.44913,-167.1752968,-84.91836146,39.26584775,0
10141.33333,89.365036,260.8333,255.37827,-167.1747967,-84.91632654,39.38724875,0
10144.11111,89.12837,260.8005,255.30742,-167.1742965,-84.91429162,39.50864974,0
10146.88889,88.89184,260.76773,255.23659,-167.1737963,-84.9122567,39.63005073,0
10149.66667,88.65543,260.735,255.16577,-167.1732961,-84.91022178,39.75145172,0
10152.44444,88.41915,260.70224,255.09497,-167.1588321,-84.91771933,39.8516016,0
10155.22222,88.183,260.66953,255.02419,-167.1389379,-84.92892396,39.94348716,0
10158,87.946976,260.63684,254.95341,-167.1190436,-84.94012859,40.03537271,0
10160.77778,87.71108,260.6042,254.88266,-167.0991494,-84.95133322,40.12725827,0
10163.55556,87.47533,260.57156,254.81192,-167.0792551,-84.96253785,40.21914382,0
10166.33333,87.2397,260.53894,254.7412,-167.0561841,-84.97257294,40.29440611,0
10169.11111,87.0042,260.50635,254.67049,-167.0263624,-84.98012277,40.33434396,0
10171.88889,86.76884,260.4738,254.5998,-166.9965407,-84.9876726,40.37428181,0
10174.66667,86.5336,260.44125,254.52911,-166.966719,-84.99522242,40.41421965,0
10177.44444,86.2985,260.40872,254.45847,-166.9368973,-85.00277225,40.4541575,0
10180.22222,86.06353,260.37622,254.38783,-166.9070755,-85.01032208,40.49409535,0
10183,85.8287,260.34375,254.31721,-166.8493739,-85.01025717,40.51117781,0
10185.77778,85.593994,260.3113,254.24661,-166.7697666,-85.00420925,40.51030246,0
10188.55556,85.35943,260.27887,254.17603,-166.6901593,-84.99816133,40.50942711,0
10191.33333,85.12499,260.24646,254.10545,-166.610552,-84.99211342,40.50855176,0
10194.11111,84.89069,260.21408,254.03491,-166.5309448,-84.9860655,40.50767642,0
10196.88889,84.65653,260.18173,253.96439,-166.4513375,-84.98001758,40.50680107,0
10199.66667,84.42251,260.1494,253.89388,-166.3489376,-84.97929185,40.47051696,0
10202.44444,84.188614,260.1171,253.82338,-166.2408397,-84.97989667,40.42538067,0
10205.22222,83.95486,260.0848,253.75291,-166.1327417,-84.98050148,40.38024437,0
10208,83.72124,260.05255,253.68246,-166.0246437,-84.9811063,40.33510807,0
10210.77778,83.487755,260.02032,253.61203,-165.9165458,-84.98171111,40.28997178,0
10213.55556,83.25441,259.9881,253.54161,-165.8457585,-84.97501546,40.28308681,0
10216.33333,83.0212,259.9559,253.47122,-165.8309371,-84.9573691,40.33357882,0
10219.11111,82.78814,259.92374,253.40085,-165.8161158,-84.93972275,40.38407083,0
10221.88889,82.555214,259.8916,253.33049,-165.8012944,-84.9220764,40.43456285,0
10224.66667,82.322426,259.8595,253.26016,-165.786473,-84.90443004,40.48505486,0
10227.44444,82.089775,259.8274,253.18985,-165.7716517,-84.88678369,40.53554687,0
10230.22222,81.85727,259.79532,253.11957,-165.7240881,-84.87640763,40.54988235,0
10233,81.6249,259.76328,253.0493,-165.6581069,-84.87012113,40.54387977,0
10235.77778,81.39267,259.73126,252.97905,-165.5921258,-84.86383462,40.53787719,0
10238.55556,81.16058,259.69928,252.90883,-165.5261446,-84.85754811,40.53187461,0
10241.33333,80.928635,259.6673,252.83862,-165.4601635,-84.8512616,40.52587203,0
10244.11111,80.69683,259.63535,252.76845,-165.3901009,-84.84661627,40.51505569,0
10246.88889,80.46517,259.60342,252.69829,-165.3173174,-84.84306506,40.50103017,0
10249.66667,80.23365,259.57153,252.62816,-165.2445339,-84.83951384,40.48700465,0
10252.44444,80.00227,259.53967,252.55804,-165.1717504,-84.83596263,40.47297913,0
10255.22222,79.77104,259.5078,252.48796,-165.0989669,-84.83241141,40.4589536,0
10258,79.539955,259.47598,252.4179,-165.0261834,-84.82886019,40.44492808,0
10260.77778,79.309006,259.44418,252.34785,-165.0273723,-84.81403176,40.50493904,0
10263.55556,79.0782,259.4124,252.27783,-165.0426512,-84.79705527,40.57905219,0
10266.33333,78.84754,259.38068,252.20784,-165.05793,-84.78007879,40.65316534,0
10269.11111,78.61703,259.34894,252.13786,-165.0732089,-84.76310231,40.72727849,0
10271.88889,78.38666,259.31723,252.06792,-165.0884878,-84.74612583,40.80139164,0
10274.66667,78.15643,259.28555,251.998,-165.0695229,-84.7331045,40.83981378,0
10277.44444,77.92636,259.2539,251.9281,-165.006975,-84.725117,40.832811,0
10280.22222,77.696434,259.2223,251.85823,-164.9444271,-84.7171295,40.82580822,0
10283,77.46665,259.19067,251.78838,-164.8818792,-84.709142,40.81880544,0
10285.77778,77.237015,259.1591,251.71855,-164.8193313,-84.7011545,40.81180267,0
10288.55556,77.00753,259.12753,251.64876,-164.7567833,-84.693167,40.80479989,0
10291.33333,76.77819,259.096,251.57898,-164.7959456,-84.68522137,40.89181605,0
10294.11111,76.548996,259.0645,251.50923,-164.8829716,-84.67729544,41.02307642,0
10296.88889,76.319954,259.03302,251.43951,-164.9699975,-84.66936952,41.15433679,0
10299.66667,76.09106,259.00156,251.36983,-165.0570234,-84.66144359,41.28559716,0
10302.44444,75.86231,258.97012,251.30016,-165.1440493,-84.65351767,41.41685753,0
10305.22222,75.63371,258.93872,251.23051,-165.2107662,-84.64328926,41.53757424,0
10308,75.405266,258.90735,251.1609,-165.2252599,-84.62714019,41.63117869,0
10310.77778,75.17696,258.87598,251.09132,-165.2397536,-84.61099111,41.72478313,0
10313.55556,74.948814,258.84464,251.02176,-165.2542473,-84.59484204,41.81838758,0
10316.33333,74.72082,258.81332,250.95222,-165.2687411,-84.57869296,41.91199202,0
10319.11111,74.49297,258.78204,250.88272,-165.2832348,-84.56254389,42.00559647,0
10321.88889,74.265274,258.7508,250.81325,-165.220268,-84.54939288,41.99718606,0
10324.66667,74.03773,258.71957,250.7438,-165.1467385,-84.53665069,41.97486453,0
10327.44444,73.81033,258.68835,250.67438,-165.073209,-84.5239085,41.952543,0
10330.22222,73.58309,258.65717,250.60498,-164.9996795,-84.51116631,41.93022147,0
10333,73.356,258.626,250.53561,-164.92615,-84.49842413,41.90789994,0
10335.77778,73.12907,258.59488,250.46628,-164.8566717,-84.4843665,41.88599621,0
10338.55556,72.90228,258.56378,250.39697,-164.8169028,-84.46066233,41.86715628,0
10341.33333,72.67565,258.53268,250.3277,-164.7771339,-84.43695817,41.84831635,0
10344.11111,72.44917,258.50162,250.25845,-164.737365,-84.413254,41.82947642,0
10346.88889,72.22285,258.47058,250.18924,-164.697596,-84.38954983,41.81063649,0
10349.66667,71.99667,258.43958,250.12004,-164.6578271,-84.36584567,41.79179656,0
10352.44444,71.77066,258.4086,250.05087,-164.6051213,-84.341882,41.7724586,0
10355.22222,71.5448,258.37766,249.98174,-164.5294167,-84.317457,41.75223527,0
10358,71.31909,258.3467,249.91263,-164.4537121,-84.293032,41.73201193,0
10360.77778,71.09354,258.3158,249.84355,-164.3780074,-84.268607,41.7117886,0
10363.55556,70.86814,258.2849,249.7745,-164.3023028,-84.244182,41.69156527,0
10366.33333,70.6429,258.25406,249.70549,-164.2265982,-84.219757,41.67134193,0
10369.11111,70.417816,258.22324,249.6365,-164.1103917,-84.20787467,41.566016,0
10371.88889,70.19289,258.19244,249.56755,-163.9924976,-84.19651494,41.45714413,0
10374.66667,69.96811,258.16165,249.49863,-163.8746035,-84.18515522,41.34827225,0
10377.44444,69.74349,258.1309,249.42973,-163.7567094,-84.1737955,41.23940038,0
10380.22222,69.519035,258.10016,249.36087,-163.6388153,-84.16243578,41.1305285,0
10383,69.29473,258.06946,249.29204,-163.5449669,-84.15217026,41.04885922,0
10385.77778,69.07059,258.0388,249.22324,-163.5473011,-84.14628156,41.07600033,0
10388.55556,68.846596,258.00812,249.15446,-163.5496354,-84.14039285,41.10314144,0
10391.33333,68.622765,257.97748,249.08574,-163.5519696,-84.13450415,41.13028256,0
10394.11111,68.39909,257.94687,249.01704,-163.5543039,-84.12861544,41.15742367,0
10396.88889,68.17558,257.9163,248.94838,-163.5566381,-84.12272674,41.18456478,0
10399.66667,67.952225,257.88574,248.87975,-163.4973344,-84.12997622,41.13803689,0
10402.44444,67.72903,257.85522,248.81114,-163.4226213,-84.14051025,41.07309175,0
10405.22222,67.50599,257.8247,248.74257,-163.3479081,-84.15104428,41.00814661,0
10408,67.28311,257.79422,248.67403,-163.2731949,-84.16157831,40.94320147,0
10410.77778,67.060394,257.76376,248.60551,-163.1984817,-84.17211233,40.87825633,0
10413.55556,66.83784,257.73334,248.53705,-163.1272756,-84.18267276,40.81691953,0
10416.33333,66.61544,257.70294,248.46861,-163.1402414,-84.19386664,40.84218267,0
10419.11111,66.3932,257.67258,248.4002,-163.1532071,-84.20506053,40.86744582,0
10421.88889,66.17113,257.6422,248.33183,-163.1661729,-84.21625442,40.89270897,0
10424.66667,65.94921,257.61188,248.26349,-163.1791386,-84.22744831,40.91797212,0
10427.44444,65.727455,257.58157,248.19519,-163.1921043,-84.2386422,40.94323527,0
10430.22222,65.50586,257.5513,248.12692,-163.2161612,-84.24886149,40.97876545,0
10433,65.284424,257.52106,248.05869,-163.2464568,-84.25853257,41.02007084,0
10435.77778,65.063156,257.49084,247.99048,-163.2767524,-84.26820365,41.06137624,0
10438.55556,64.84205,257.46066,247.9223,-163.3070479,-84.27787473,41.10268163,0
10441.33333,64.6211,257.43048,247.85417,-163.3373435,-84.2875458,41.14398702,0
10444.11111,64.400314,257.40033,247.78607,-163.3676391,-84.29721688,41.18529241,0
10446.88889,64.179695,257.3702,247.718,-163.3319608,-84.31372999,41.17536146,0
10449.66667,63.959236,257.34012,247.64998,-163.2353836,-84.33655881,41.11813542,0
10452.44444,63.73894,257.31006,247.58199,-163.1388063,-84.35938762,41.06090938,0
10455.22222,63.51881,257.28003,247.51402,-163.0422291,-84.38221644,41.00368333,0
10458,63.298843,257.25,247.44609,-162.9456518,-84.40504526,40.94645729,0
10460.77778,63.079037,257.22,247.3782,-162.8490745,-84.42787408,40.88923125,0
10463.55556,62.859394,257.19003,247.31035,-162.8387176,-84.44043296,40.92422679,0
10466.33333,62.639915,257.1601,247.24252,-162.8555882,-84.4497487,40.98834494,0
10469.11111,62.420605,257.1302,247.17474,-162.8724587,-84.45906444,41.05246309,0
10471.88889,62.201458,257.1003,247.107,-162.8893293,-84.46838019,41.11658124,0
10474.66667,61.982475,257.07043,247.03929,-162.9061998,-84.47769593,41.18069939,0
10477.44444,61.763657,257.0406,246.97162,-162.9244884,-84.48693106,41.25585462,0
10480.22222,61.545002,257.01077,246.90398,-162.9452977,-84.4960229,41.35063136,0
10483,61.326515,256.981,246.83638,-162.9661071,-84.50511474,41.4454081,0
10485.77778,61.108192,256.95123,246.76881,-162.9869165,-84.51420658,41.54018483,0
10488.55556,60.890038,256.9215,246.70128,-163.0077259,-84.52329842,41.63496157,0
10491.33333,60.672047,256.8918,246.63379,-163.0285352,-84.53239026,41.72973831,0
10494.11111,60.454224,256.86212,246.56633,-162.9830774,-84.55253456,41.75234467,0
10496.88889,60.236565,256.83246,246.49892,-162.8934415,-84.58004715,41.72683744,0
10499.66667,60.019073,256.80283,246.43153,-162.8038056,-84.60755974,41.70133022,0
10502.44444,59.80175,256.77322,246.3642,-162.7141697,-84.63507233,41.675823,0
10505.22222,59.58459,256.74365,246.29689,-162.6245337,-84.66258493,41.65031578,0
10508,59.3676,256.7141,246.22963,-162.5823302,-84.68956274,41.67270359,0
10510.77778,59.150776,256.6846,246.1624,-162.7298561,-84.71440144,41.88667156,0
10513.55556,58.93412,256.6551,246.09521,-162.877382,-84.73924015,42.10063952,0
10516.33333,58.717632,256.6256,246.02806,-163.024908,-84.76407885,42.31460748,0
10519.11111,58.501312,256.59616,245.96094,-163.1724339,-84.78891756,42.52857544,0
10521.88889,58.28516,256.56674,245.89386,-163.3199598,-84.81375626,42.74254341,0
10524.66667,58.069176,256.53735,245.82683,-163.3486056,-84.85328456,42.81985769,0
10527.44444,57.85336,256.508,245.75983,-163.3475313,-84.89648525,42.86300856,0
10530.22222,57.63771,256.47864,245.69287,-163.3464569,-84.93968594,42.90615943,0
10533,57.42223,256.4493,245.62595,-163.3453826,-84.98288664,42.9493103,0
10535.77778,57.206917,256.42,245.55907,-163.3443083,-85.02608733,42.99246117,0
10538.55556,56.991776,256.39075,245.49222,-163.343308,-85.06823312,43.035475,0
10541.33333,56.776802,256.3615,245.42542,-163.3440826,-85.08506108,43.0752,0
10544.11111,56.561996,256.3323,245.35864,-163.3448572,-85.10188904,43.114925,0
10546.88889,56.347363,256.30313,245.29192,-163.3456319,-85.11871701,43.15465,0
10549.66667,56.132896,256.27396,245.22522,-163.3464065,-85.13554497,43.194375,0
10552.44444,55.918602,256.2448,245.15857,-163.3471811,-85.15237293,43.2341,0
10555.22222,55.704475,256.2157,245.09196,-163.3401058,-85.16599568,43.28140343,0
10558,55.49052,256.1866,245.02539,-163.3286149,-85.1778155,43.33296973,0
10560.77778,55.276737,256.15756,244.95886,-163.317124,-85.18963531,43.38453602,0
10563.55556,55.06312,256.12854,244.89238,-163.305633,-85.20145513,43.43610232,0
10566.33333,54.849678,256.09955,244.82593,-163.2941421,-85.21327494,43.48766861,0
10569.11111,54.636406,256.07056,244.75952,-163.2653364,-85.22423233,43.51693967,0
10571.88889,54.423306,256.0416,244.69315,-163.1817004,-85.23245872,43.47560911,0
10574.66667,54.210373,256.01266,244.62682,-163.0980645,-85.24068511,43.43427856,0
10577.44444,53.997612,255.98376,244.56053,-163.0144286,-85.2489115,43.392948,0
10580.22222,53.785023,255.9549,244.49428,-162.9307926,-85.25713789,43.35161744,0
10583,53.572605,255.92604,244.42807,-162.8471567,-85.26536428,43.31028689,0
10585.77778,53.36036,255.89722,244.36191,-162.8549419,-85.26728902,43.35113793,0
10588.55556,53.148285,255.86842,244.29578,-162.9617667,-85.26238699,43.48101904,0
10591.33333,52.936382,255.83966,244.22969,-163.0685915,-85.25748495,43.61090016,0
10594.11111,52.72465,255.81091,244.16365,-163.1754164,-85.25258291,43.74078127,0
10596.88889,52.513092,255.7822,244.09764,-163.2822412,-85.24768087,43.87066238,0
10599.66667,52.301704,255.75351,244.03168,-163.39988,-85.2425573,44.01317316,0
10602.44444,52.090492,255.72484,243.96576,-163.6418804,-85.234886,44.3009252,0
10605.22222,51.87945,255.6962,243.89989,-163.8838808,-85.2272147,44.58867724,0
10608,51.668583,255.66759,243.83405,-164.1258811,-85.21954341,44.87642927,0
10610.77778,51.457886,255.639,243.76825,-164.3678815,-85.21187211,45.16418131,0
10613.55556,51.247364,255.61044,243.7025,-164.6098819,-85.20420081,45.45193335,0
10616.33333,51.037014,255.58191,243.6368,-164.8132286,-85.2013334,45.69533336,0
10619.11111,50.82684,255.5534,243.57112,-164.9983854,-85.20072663,45.91786183,0
10621.88889,50.616837,255.52492,243.5055,-165.1835421,-85.20011985,46.14039031,0
10624.66667,50.407005,255.49646,243.43991,-165.3686989,-85.19951308,46.36291878,0
10627.44444,50.19735,255.46803,243.37437,-165.5538557,-85.19890631,46.58544725,0
10630.22222,49.987865,255.43964,243.30887,-165.7390125,-85.19829954,46.80797572,0
10633,49.778557,255.41125,243.24341,-166.0986696,-85.18202748,47.21606244,0
10635.77778,49.569424,255.3829,243.178,-166.4735007,-85.16439322,47.64028467,0
10638.55556,49.360462,255.35458,243.11263,-166.8483318,-85.14675896,48.06450689,0
10641.33333,49.151676,255.3263,243.0473,-167.223163,-85.1291247,48.48872911,0
10644.11111,48.943066,255.29802,242.98201,-167.5979941,-85.11149044,48.91295133,0
10646.88889,48.734627,255.26978,242.91676,-167.932232,-85.10372944,49.31809998,0
10649.66667,48.526363,255.24156,242.85156,-168.2289992,-85.10508222,49.70564224,0
10652.44444,48.318275,255.21336,242.7864,-168.5257665,-85.106435,50.0931845,0
10655.22222,48.110363,255.1852,242.7213,-168.8225338,-85.10778778,50.48072676,0
10658,47.902622,255.15706,242.65623,-169.119301,-85.10914056,50.86826902,0
10660.77778,47.695057,255.12895,242.5912,-169.3597307,-85.10627733,51.18061058,0
10663.55556,47.487667,255.10086,242.52621,-169.5391281,-85.09884678,51.41148472,0
10666.33333,47.280453,255.0728,242.46127,-169.7185255,-85.09141622,51.64235885,0
10669.11111,47.073414,255.04477,242.39638,-169.8979229,-85.08398567,51.87323298,0
10671.88889,46.86655,255.01675,242.33153,-170.0773203,-85.07655511,52.10410711,0
10674.66667,46.659863,254.98877,242.26672,-170.2567177,-85.06912456,52.33498124,0
10677.44444,46.45335,254.96082,242.20197,-170.4679425,-85.05576813,52.5782284,0
10680.22222,46.247013,254.93289,242.13724,-170.6915445,-85.04010721,52.82628729,0
10683,46.04085,254.90498,242.07256,-170.9151465,-85.02444628,53.07434618,0
10685.77778,45.834866,254.8771,242.00792,-171.1387486,-85.00878536,53.32240507,0
10688.55556,45.629055,254.84926,241.94333,-171.3623506,-84.99312443,53.57046396,0
10691.33333,45.42342,254.82143,241.87878,-171.5155511,-84.9790865,53.76367508,0
10694.11111,45.217964,254.79362,241.81429,-171.5191481,-84.96849742,53.84033471,0
10696.88889,45.012684,254.76585,241.74983,-171.5227451,-84.95790835,53.91699434,0
10699.66667,44.80758,254.73811,241.68542,-171.5263422,-84.94731927,53.99365397,0
10702.44444,44.60265,254.71039,241.62106,-171.5299392,-84.9367302,54.0703136,0
10705.22222,44.397896,254.6827,241.55675,-171.5335362,-84.92614113,54.14697323,0
10708,44.19332,254.65503,241.49248,-171.529175,-84.92042551,54.22865094,0
10710.77778,43.988922,254.6274,241.42825,-171.5241217,-84.91513367,54.310765,0
10713.55556,43.7847,254.59978,241.36406,-171.5190684,-84.90984183,54.39287906,0
10716.33333,43.580654,254.57219,241.29991,-171.5140151,-84.90454999,54.47499312,0
10719.11111,43.376785,254.54463,241.23581,-171.5089618,-84.89925815,54.55710719,0
10721.88889,43.17309,254.51709,241.17175,-171.5015498,-84.89249411,54.630603,0
10724.66667,42.969578,254.48958,241.10774,-171.481755,-84.87800106,54.658853,0
10727.44444,42.76624,254.4621,241.04378,-171.4619603,-84.863508,54.687103,0
10730.22222,42.56308,254.43465,240.97986,-171.4421655,-84.84901494,54.715353,0
10733,42.360096,254.40721,240.91599,-171.4223707,-84.83452189,54.743603,0
10735.77778,42.15729,254.3798,240.85216,-171.4025759,-84.82002883,54.771853,0
10738.55556,41.954662,254.35243,240.78838,-171.3827964,-84.81099767,54.81051596,0
10741.33333,41.752213,254.32507,240.72464,-171.3630399,-84.81015933,54.86479837,0
10744.11111,41.54994,254.29774,240.66095,-171.3432834,-84.809321,54.91908078,0
10746.88889,41.347843,254.27045,240.5973,-171.323527,-84.80848267,54.97336319,0
10749.66667,41.145924,254.24318,240.5337,-171.3037705,-84.80764433,55.02764559,0
10752.44444,40.944183,254.21593,240.47015,-171.284014,-84.806806,55.081928,0
10755.22222,40.742622,254.1887,240.40665,-171.2701888,-84.79821174,55.13341985,0
10758,40.541237,254.16151,240.34319,-171.2563636,-84.78961748,55.1849117,0
10760.77778,40.34003,254.13435,240.27977,-171.2425384,-84.78102322,55.23640356,0
10763.55556,40.139,254.10721,240.2164,-171.2287133,-84.77242896,55.28789541,0
10766.33333,39.93815,254.0801,240.15308,-171.2148881,-84.7638347,55.33938726,0
10769.11111,39.737476,254.05301,240.0898,-171.1928496,-84.74699221,55.35546598,0
10771.88889,39.536983,254.02594,240.02657,-171.1653355,-84.72465089,55.34793594,0
10774.66667,39.336666,253.9989,239.9634,-171.1378214,-84.70230957,55.34040591,0
10777.44444,39.136528,253.9719,239.90027,-171.1103074,-84.67996825,55.33287588,0
10780.22222,38.93657,253.94492,239.83719,-171.0827933,-84.65762693,55.32534584,0
10783,38.73679,253.91795,239.77415,-171.0552793,-84.63528561,55.31781581,0
10785.77778,38.537186,253.89102,239.71117,-171.0311996,-84.61413896,55.31180652,0
10788.55556,38.33776,253.86412,239.64822,-171.007774,-84.59321986,55.3060869,0
10791.33333,38.138515,253.83723,239.58533,-170.9843485,-84.57230076,55.30036728,0
10794.11111,37.93945,253.81038,239.52248,-170.960923,-84.55138167,55.29464767,0
10796.88889,37.740562,253.78355,239.45967,-170.9374975,-84.53046257,55.28892805,0
10799.66667,37.54185,253.75676,239.39691,-170.9153459,-84.5105303,55.28642384,0
10802.44444,37.34332,253.72998,239.3342,-170.9078444,-84.5019466,55.3208968,0
10805.22222,37.144966,253.70323,239.27153,-170.9003429,-84.4933629,55.35536976,0
10808,36.946793,253.67651,239.20891,-170.8928414,-84.48477919,55.38984273,0
10810.77778,36.7488,253.64981,239.14635,-170.88534,-84.47619549,55.42431569,0
10813.55556,36.550983,253.62314,239.08383,-170.8778385,-84.46761179,55.45878865,0
10816.33333,36.353348,253.5965,239.02136,-170.8652242,-84.45404249,55.47499461,0
10819.11111,36.15589,253.56989,238.95894,-170.8502039,-84.43812704,55.48260433,0
10821.88889,35.958614,253.54329,238.89656,-170.8351836,-84.42221159,55.49021406,0
10824.66667,35.761517,253.51672,238.83423,-170.8201633,-84.40629614,55.49782378,0
10827.44444,35.564598,253.49019,238.77194,-170.8051429,-84.39038069,55.5054335,0
10830.22222,35.36786,253.46367,238.7097,-170.7901226,-84.37446524,55.51304322,0
10833,35.1713,253.43718,238.64752,-170.7707256,-84.35337622,55.50182097,0
10835.77778,34.97492,253.41072,238.58539,-170.750948,-84.33183733,55.48896116,0
10838.55556,34.778717,253.3843,238.5233,-170.7311704,-84.31029844,55.47610134,0
10841.33333,34.582695,253.35788,238.46126,-170.7113928,-84.28875956,55.46324153,0
10844.11111,34.386852,253.3315,238.39926,-170.6916152,-84.26722067,55.45038171,0
10846.88889,34.19119,253.30515,238.33731,-170.6774874,-84.25124876,55.45104507,0
10849.66667,33.995705,253.27881,238.2754,-170.6685746,-84.24041561,55.46419137,0
10852.44444,33.8004,253.2525,238.21356,-170.6596618,-84.22958247,55.47733767,0
10855.22222,33.605274,253.22623,238.15176,-170.650749,-84.21874932,55.49048396,0
10858,33.410328,253.19998,238.09001,-170.6418362,-84.20791617,55.50363026,0
10860.77778,33.21556,253.17375,238.0283,-170.6338641,-84.19750565,55.51818912,0
10863.55556,33.020973,253.14755,237.96664,-170.6327898,-84.19019436,55.54310683,0
10866.33333,32.826565,253.12138,237.90503,-170.6317155,-84.18288308,55.56802454,0
10869.11111,32.632336,253.09523,237.84348,-170.6306412,-84.17557179,55.59294225,0
10871.88889,32.438286,253.0691,237.78197,-170.6295669,-84.16826051,55.61785996,0
10874.66667,32.244415,253.04301,237.7205,-170.6284926,-84.16094922,55.64277767,0
10877.44444,32.050728,253.01695,237.65909,-170.6306447,-84.15412856,55.67212862,0
10880.22222,31.857218,252.9909,237.59772,-170.6385329,-84.14818013,55.70936092,0
10883,31.663889,252.96489,237.53639,-170.6464211,-84.14223169,55.74659321,0
10885.77778,31.47074,252.9389,237.47513,-170.6543093,-84.13628325,55.7838255,0
10888.55556,31.27777,252.91293,237.41391,-170.6621975,-84.13033481,55.82105779,0
10891.33333,31.084978,252.887,237.35274,-170.6700857,-84.12438638,55.85829008,0
10894.11111,30.892368,252.86108,237.29161,-170.6756791,-84.12001361,55.88251144,0
10896.88889,30.699938,252.83519,237.23055,-170.6797425,-84.11669131,55.89805883,0
10899.66667,30.507687,252.80933,237.16953,-170.683806,-84.113369,55.91360623,0
10902.44444,30.315617,252.7835,237.10855,-170.6878694,-84.11004669,55.92915362,0
10905.22222,30.123726,252.75769,237.04762,-170.6919329,-84.10672438,55.94470102,0
10908,29.932014,252.7319,236.98674,-170.6959963,-84.10340207,55.96024842,0
10910.77778,29.740482,252.70615,236.92592,-170.7000598,-84.10007976,55.97579581,0
10913.55556,29.549131,252.68042,236.86514,-170.7041233,-84.09675745,55.99134321,0
10916.33333,29.35796,252.65471,236.80441,-170.7081867,-84.09343514,56.0068906,0
10919.11111,29.166967,252.62903,236.74373,-170.7122502,-84.09011283,56.022438,0
10921.88889,28.976156,252.60338,236.68309,-170.7163136,-84.08679052,56.0379854,0
10924.66667,28.785524,252.57776,236.62251,-170.7200456,-84.08373854,56.05228992,0
10927.44444,28.595074,252.55215,236.56198,-170.7199661,-84.08379529,56.05230143,0
10930.22222,28.404802,252.52658,236.5015,-170.7198865,-84.08385203,56.05231294,0
10933,28.21471,252.50104,236.44106,-170.7198069,-84.08390878,56.05232444,0
10935.77778,28.0248,252.47551,236.38068,-170.7197274,-84.08396552,56.05233595,0
10938.55556,27.835068,252.45001,236.32034,-170.7195678,-84.08407984,56.05235591,0
10941.33333,27.645515,252.42455,236.26006,-170.7174882,-84.08557596,56.05257869,0
10944.11111,27.456144,252.3991,236.19981,-170.7154086,-84.08707207,56.05280147,0
10946.88889,27.266953,252.37367,236.13963,-170.7133289,-84.08856818,56.05302424,0
10949.66667,27.07794,252.34828,236.0795,-170.7112493,-84.09006429,56.05324702,0
10952.44444,26.889109,252.32292,236.01941,-170.7091697,-84.0915604,56.0534698,0
10955.22222,26.700457,252.29758,235.95937,-170.7047031,-84.09476,56.05394467,0
10958,26.511986,252.27226,235.89938,-170.6988939,-84.09891781,56.05456133,0
10960.77778,26.323694,252.24698,235.83945,-170.6930847,-84.10307562,56.055178,0
10963.55556,26.135582,252.22171,235.77956,-170.6872755,-84.10723344,56.05579467,0
10966.33333,25.94765,252.19647,235.71973,-170.6814663,-84.11139125,56.05641133,0
